X_id,REC_ID,IMAGEURL,REFURL1,DIRECTION1,REFURL2,DIRECTION2,MAINROAD,CROSSROAD,OBJECTID,REFURL3,DIRECTION3,REFURL4,DIRECTION4,geometry
462,9308,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9308.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9308n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9308e.jpg,East,LAKE SHORE BLVD W,REMEMBRANCE DR,462,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9308w.jpg,West,"c(-79.4035780024507, 43.6355990025104)"
463,9309,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9309.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9309e.jpg,East,LAKE SHORE BLVD W,NEWFOUNDLAND RD / ONTARIO PLACE BLVD,463,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9309w.jpg,West,"c(-79.4097499935214, 43.6327680018944)"
464,9310,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9310.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9310e.jpg,East,LAKE SHORE BLVD W,ONTARIO DR / REMEMBRANCE DR,464,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9310w.jpg,West,"c(-79.418522007892, 43.6305190040779)"
465,9311,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9311.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9311e.jpg,East,LAKE SHORE BLVD W,BRITISH COLUMBIA RD / LAKESHORE BRITISH COLUMBIA RAMP,465,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9311w.jpg,West,"c(-79.4273479987181, 43.6304970045572)"
466,9312,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9312.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9312n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9312e.jpg,East,LAKE SHORE BLVD W,BRITISH COLUMBIA RD / LAKESHORE BRITISH COLUMBIA RAMP,466,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9312s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9312w.jpg,West,"c(-79.4301180024874, 43.6320769993127)"
467,9313,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9313.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9313n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9313e.jpg,East,LAKE SHORE BLVD W,BRITISH COLUMBIA RD / LAKESHORE BRITISH COLUMBIA RAMP,467,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9313w.jpg,West,"c(-79.4309909945143, 43.6317460084313)"
468,9314,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9314.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9314e.jpg,East,LAKE SHORE BLVD W,OARSMAN DR,468,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9314w.jpg,West,"c(-79.4362000016533, 43.6326359951403)"
469,9315,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9315.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9315e.jpg,East,LAKE SHORE BLVD W,PRIVATE ACCESS,469,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9315w.jpg,West,"c(-79.4499400051231, 43.6373770082405)"
470,9316,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9316.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9316e.jpg,East,LAKE SHORE BLVD W,COLBORNE LODGE DR,470,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9316w.jpg,West,"c(-79.4557780033539, 43.6382570052896)"
471,9317,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9317.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9317n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9317e.jpg,East,LAKE SHORE BLVD W,COLBORNE LODGE DR,471,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9317w.jpg,West,"c(-79.4587449977036, 43.6376869949131)"
472,9318,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9318.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9318n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9318e.jpg,East,LAKE SHORE BLVD W,ELLIS AVE,472,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9318w.jpg,West,"c(-79.4651059985682, 43.6363000021662)"
473,9319,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9319.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9319e.jpg,East,LAKE SHORE BLVD W,PALACE PIER CRT,473,None,None,None,None,"c(-79.4724520071914, 43.6313530005945)"
474,9320,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9320.jpg,None,None,None,None,LAKE SHORE BLVD W,PALACE PIER CRT,474,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9320w.jpg,West,"c(-79.4744940000104, 43.6312750002963)"
475,9321,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9321.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9321e.jpg,East,LAKE SHORE BLVD W,PALACE PIER CRT,475,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9321w.jpg,West,"c(-79.4783930058058, 43.6291600082599)"
476,9322,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9322.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9322n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9322e.jpg,East,LAKE SHORE BLVD W,PARK LAWN RD / MARINE PARADE DR,476,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9322s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9322w.jpg,West,"c(-79.4812960041747, 43.6231510056934)"
477,9323,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9323.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9323n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9323e.jpg,East,LAKE SHORE BLVD E,LESLIE ST,477,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9323s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9323w.jpg,West,"c(-79.3287489972742, 43.6593069981111)"
478,9324,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9324.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9324n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9324e.jpg,East,LAKE SHORE BLVD E,EMDAABIIMOK AVE / ASHBRIDGES BAY PARK RD,478,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9324s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9324w.jpg,West,"c(-79.314555000777, 43.6622290032791)"
479,9325,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9325.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9325n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9325e.jpg,East,LAKE SHORE BLVD E,CHERRY ST,479,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9325w.jpg,West,"c(-79.356590998933, 43.6493600074639)"
480,9326,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9326.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9326e.jpg,East,LAKE SHORE BLVD E,CHERRY ST,480,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9326s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9326w.jpg,West,"c(-79.35458600059, 43.64810200957)"
481,9327,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9327.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9327n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9327e.jpg,East,LAKE SHORE BLVD E,LOWER SHERBOURNE ST,481,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9327s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9327w.jpg,West,"c(-79.3661919894378, 43.6462210002578)"
482,9328,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9328.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9328n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9328e.jpg,East,LAKE SHORE BLVD E,LOWER SHERBOURNE ST,482,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9328s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9328w.jpg,West,"c(-79.3662329968153, 43.646421004606)"
483,9329,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9329.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9329n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9329e.jpg,East,LAKE SHORE BLVD W,LOWER SIMCOE ST,483,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9329s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9329w.jpg,West,"c(-79.3831220014273, 43.6403970071049)"
484,9330,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9330.jpg,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9330e.jpg,East,LAKE SHORE BLVD W,SPADINA AVE,484,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9330w.jpg,West,"c(-79.3943709985173, 43.6381470064883)"
485,9331,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9331.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9331n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9331e.jpg,East,LAKE SHORE BLVD W,BATHURST ST / FLEET ST,485,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9331s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9331w.jpg,West,"c(-79.39961499644, 43.636764996885)"
486,9332,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9332.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9332n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9332e.jpg,East,LAKE SHORE BLVD W,FORT YORK BLVD,486,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9332w.jpg,West,"c(-79.4070579977107, 43.635577004934)"
487,9333,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9333.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9333n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9333e.jpg,East,LAKE SHORE BLVD W,PARKSIDE DR,487,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9333s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9333w.jpg,West,"c(-79.4536620000754, 43.6382610009041)"
488,9334,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9334.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9334n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9334e.jpg,East,LAKE SHORE BLVD W,STRACHAN AVE / REMEMBRANCE DR,488,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9334w.jpg,West,"c(-79.4086120044091, 43.6343519991048)"
489,9335,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9335.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9335n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9335e.jpg,East,LAKE SHORE BLVD W,JAMESON AVE,489,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9335s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9335w.jpg,West,"c(-79.434677002517, 43.6332980062797)"
490,9336,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9336.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9336n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9336e.jpg,East,LAKE SHORE BLVD,CARLAW AVE,490,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9336s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9336w.jpg,West,"c(-79.3375519989076, 43.654823006857)"
491,9400,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9400.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9400n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9400e.jpg,East,W R ALLEN RD S,EGLINTON AVE W,491,None,None,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9400w.jpg,West,"c(-79.4362670036875, 43.6985680084763)"
492,9401,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9401.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9401n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9401e.jpg,East,W R ALLEN RD,ELM RIDGE DR,492,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9401s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9401w.jpg,West,"c(-79.4379730004444, 43.7027970019009)"
493,9402,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9402.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9402n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9402e.jpg,East,W R ALLEN RD,VIEWMOUNT AVE,493,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9402s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9402w.jpg,West,"c(-79.440468994215, 43.7076160091614)"
494,9403,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9403.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9403n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9403e.jpg,East,W R ALLEN RD,GLENGROVE AVE,494,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9403s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9403w.jpg,West,"c(-79.4427550001998, 43.7112220045817)"
495,9404,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9404.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9404n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9404e.jpg,East,W R ALLEN RD,LAWRENCE AVE W,495,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9404s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9404w.jpg,West,"c(-79.4447899986022, 43.7164580038702)"
496,9405,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9405.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9405n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9405e.jpg,East,W R ALLEN RD,401 C E ALLEN RD RAMP,496,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9405s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9405w.jpg,West,"c(-79.4486340048464, 43.7281430100496)"
497,9406,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9406.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9406n.jpg,North,None,None,W R ALLEN RD,TRANSIT RD,497,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9406s.jpg,South,None,None,"c(-79.4525700081368, 43.7396090005832)"
498,9407,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9407.jpg,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9407n.jpg,North,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9407e.jpg,East,W R ALLEN RD,SHEPPARD AVE W,498,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9407s.jpg,South,http://opendata.toronto.ca/transportation/tmc/rescucameraimages/ComparisonImages/loc9407w.jpg,West,"c(-79.4635920088986, 43.7499740048852)"
