sign_id,X_id,ward_no,longitude,latitude,speed_limit,volume,speed_bin,no_camera_in_radius,prob_high_speed
1961,392,21,-79.20820564148016,43.67178332624026,30,4,"[100,)",TRUE,0.17609285484068096
2132,359,10,-79.10567893019179,43.65506214629859,40,48,"[75,80)",FALSE,0.14983852771110834
1961,165,11,-79.06249656645814,43.65421689436771,30,25,"[85,90)",TRUE,0.2465580616146326
144,84,7,-79.2386225271388,43.75018714843318,40,96,"[85,90)",FALSE,0.16900317068211734
144,387,4,-79.55565508488799,43.71110219038091,30,84,"[80,85)",FALSE,0.29900998231023546
144,186,23,-79.6051106710569,43.79963530590757,30,11,"[70,75)",FALSE,0.20431941663846373
164,17,8,-79.32988026182866,43.67472938643768,60,30,"[85,90)",TRUE,0.13440989600494505
23,181,5,-79.5239296082058,43.69815260134637,60,79,"[70,75)",TRUE,0.2390534340403974
978,376,4,-79.49635544935009,43.6368023166433,40,14,"[80,85)",FALSE,0.29900998231023546
2194,234,7,-79.34897106519202,43.611483733402565,40,58,"[45,50)",TRUE,0.16900317068211734
2132,361,16,-79.18723781890003,43.764639413869006,40,10,"[90,95)",FALSE,0.12078052596189082
23,359,20,-79.50989906961331,43.68403864908032,60,75,"[50,55)",FALSE,0.17796507151797414
23,409,16,-79.62451750092441,43.78749454747885,30,38,"[25,30)",TRUE,0.12078052596189082
164,51,12,-79.41735559062799,43.64777599251829,60,91,"[85,90)",FALSE,0.23205783595331012
2622,234,9,-79.36311441104627,43.68331793965772,30,79,"[85,90)",FALSE,0.2898721339181065
416,336,9,-79.0066352126887,43.69189819493331,50,94,"[85,90)",FALSE,0.2898721339181065
1961,17,4,-79.02023035511374,43.663092183228585,30,34,"[95,100)",FALSE,0.29900998231023546
2132,423,6,-79.09054572290043,43.72514222464524,60,95,"[50,55)",FALSE,0.10214000712148846
416,362,7,-79.49032830062788,43.62942386935465,30,41,"[55,60)",TRUE,0.16900317068211734
144,84,17,-79.43634862174513,43.75478067644872,60,43,"[85,90)",TRUE,0.18366153482347725
2194,298,5,-79.08707232542801,43.67643674942665,40,68,"[85,90)",FALSE,0.2390534340403974
719,392,4,-79.55927577136318,43.608168349182236,50,79,"[85,90)",TRUE,0.29900998231023546
416,84,1,-79.59768199679675,43.663199722440915,30,98,"[70,75)",FALSE,0.23757148133590816
23,17,23,-79.30246442268836,43.628183552995324,60,68,"[75,80)",FALSE,0.20431941663846373
1961,237,21,-79.38819188863272,43.79052991387434,50,14,"[30,35)",FALSE,0.17609285484068096
667,88,4,-79.13613411135739,43.72562169125303,50,47,"[85,90)",TRUE,0.29900998231023546
488,88,8,-79.61956547370647,43.65021724994294,40,49,"[85,90)",FALSE,0.13440989600494505
1961,250,10,-79.14014615423511,43.70112975020893,40,11,"[95,100)",FALSE,0.14983852771110834
950,63,14,-79.04403970104177,43.696654236642644,60,57,"[30,35)",FALSE,0.2189563052263111
950,146,11,-79.2958814071375,43.74841229771264,40,51,"[95,100)",FALSE,0.2465580616146326
2611,393,3,-79.31602278073551,43.70346580510959,50,95,"[80,85)",FALSE,0.1690231145825237
144,319,4,-79.31785565742757,43.76147494874895,30,5,"[85,90)",FALSE,0.29900998231023546
2194,243,3,-79.42386270542629,43.73094250243157,60,70,"[90,95)",FALSE,0.1690231145825237
659,208,21,-79.61151487607276,43.65097573166713,60,74,"[5,10)",FALSE,0.17609285484068096
2132,362,8,-79.25702069476247,43.62885050051846,40,11,"[85,90)",FALSE,0.13440989600494505
416,316,3,-79.51851373836399,43.70615761089139,40,74,"[55,60)",TRUE,0.1690231145825237
2194,250,14,-79.56663313879399,43.76875078161247,40,89,"[25,30)",TRUE,0.2189563052263111
1961,17,13,-79.31229644628475,43.69845293625258,40,97,"[40,45)",FALSE,0.21606338378041984
667,240,1,-79.5445309805451,43.71639845799655,60,20,"[50,55)",FALSE,0.23757148133590816
164,423,10,-79.33448089167942,43.78192782197147,40,61,"[100,)",FALSE,0.14983852771110834
2622,84,10,-79.16693801314105,43.700933809392154,30,91,"[85,90)",TRUE,0.14983852771110834
667,165,17,-79.53616096820916,43.630476291943346,60,17,"[30,35)",TRUE,0.18366153482347725
164,165,3,-79.12350585015956,43.74262852496467,40,87,"[10,15)",FALSE,0.1690231145825237
144,423,1,-79.35368655341445,43.61610558908433,30,10,"[30,35)",FALSE,0.23757148133590816
2194,110,9,-79.0169688946684,43.70835473514162,60,2,"[80,85)",FALSE,0.2898721339181065
2611,248,4,-79.09446578031638,43.78356639132835,50,22,"[85,90)",TRUE,0.29900998231023546
719,319,19,-79.07127209122991,43.77327377260662,30,74,"[35,40)",FALSE,0.1704713825136423
2611,243,12,-79.0759957823786,43.600531527446584,60,91,"[90,95)",FALSE,0.23205783595331012
667,84,4,-79.18040223639692,43.769093688670544,30,77,"[30,35)",FALSE,0.29900998231023546
667,359,14,-79.60199052743847,43.67846589535475,50,51,"[55,60)",FALSE,0.2189563052263111
1961,162,10,-79.03349937318126,43.798670222749934,60,74,"[90,95)",FALSE,0.14983852771110834
302,181,1,-79.01199643081054,43.61910932743922,30,43,"[45,50)",FALSE,0.23757148133590816
2194,338,12,-79.15693177732173,43.73780314517207,60,7,"[50,55)",FALSE,0.23205783595331012
719,240,25,-79.53973751488375,43.625479247234765,30,83,"[30,35)",FALSE,0.10599813573062421
667,392,25,-79.35218612950995,43.75724585149437,30,27,"[30,35)",FALSE,0.10599813573062421
667,362,22,-79.44142728702865,43.630932244472206,50,46,"[85,90)",FALSE,0.2284611279144883
2611,11,20,-79.61469758043532,43.603218417475,30,66,"[100,)",FALSE,0.17796507151797414
164,21,1,-79.0990376970498,43.717044601542874,50,51,"[85,90)",TRUE,0.23757148133590816
2611,88,25,-79.32715676409425,43.79331982648,50,92,"[50,55)",FALSE,0.10599813573062421
2194,116,4,-79.21817538273754,43.720703141437845,60,50,"[20,25)",FALSE,0.29900998231023546
2611,21,5,-79.35320110928733,43.75134392250329,40,54,"[85,90)",FALSE,0.2390534340403974
144,318,14,-79.39317632892634,43.792980514513324,60,28,"[60,65)",FALSE,0.2189563052263111
302,298,3,-79.56875221788651,43.67864133361727,50,8,"[100,)",FALSE,0.1690231145825237
488,165,13,-79.36737223736709,43.754135893983765,60,10,"[75,80)",FALSE,0.21606338378041984
1961,423,25,-79.0946077158209,43.78631984889507,50,29,"[60,65)",FALSE,0.10599813573062421
950,17,14,-79.27591140132863,43.707198549387975,30,65,"[95,100)",FALSE,0.2189563052263111
978,162,9,-79.01838598945179,43.761579382512714,50,56,"[60,65)",FALSE,0.2898721339181065
2194,11,18,-79.46735130654416,43.783784650778394,50,34,"[85,90)",FALSE,0.2735045649576932
144,387,21,-79.51927830248606,43.62253532484174,60,84,"[85,90)",TRUE,0.17609285484068096
2611,298,24,-79.16782345033717,43.64464091612026,60,15,"[40,45)",TRUE,0.13554216166958213
950,250,17,-79.36924516995205,43.715457597468045,30,45,"[90,95)",FALSE,0.18366153482347725
2194,317,6,-79.0023886770825,43.65499392268248,30,15,"[30,35)",FALSE,0.10214000712148846
416,243,22,-79.43394958998543,43.69218274434097,40,92,"[10,15)",FALSE,0.2284611279144883
659,318,5,-79.38568868945586,43.63589672800153,30,43,"[85,90)",TRUE,0.2390534340403974
23,386,7,-79.09753103794064,43.700454480666664,60,62,"[70,75)",FALSE,0.16900317068211734
1961,403,23,-79.5256147641223,43.75038885180838,30,14,"[95,100)",FALSE,0.20431941663846373
667,359,24,-79.36461268062703,43.67141900183633,60,40,"[45,50)",FALSE,0.13554216166958213
23,110,18,-79.43672657185235,43.67952878335491,60,79,"[70,75)",FALSE,0.2735045649576932
302,21,11,-79.46198335667141,43.67508716089651,60,69,"[100,)",FALSE,0.2465580616146326
667,403,5,-79.44410314492416,43.7608810916543,30,10,"[15,20)",FALSE,0.2390534340403974
1961,116,14,-79.22342011422153,43.70661428063176,40,73,"[5,10)",FALSE,0.2189563052263111
23,393,10,-79.56796920527705,43.75582486335188,50,78,"[95,100)",FALSE,0.14983852771110834
659,338,6,-79.31634790882235,43.78113858466968,50,14,"[20,25)",TRUE,0.10214000712148846
488,181,9,-79.43252530897735,43.64114959272556,40,82,"[85,90)",FALSE,0.2898721339181065
416,176,24,-79.36329610445537,43.79142294367775,60,32,"[35,40)",FALSE,0.13554216166958213
164,318,4,-79.44811366819776,43.78249325733631,50,53,"[30,35)",TRUE,0.29900998231023546
719,84,16,-79.26733896489023,43.71509755523875,40,42,"[35,40)",TRUE,0.12078052596189082
164,240,24,-79.42951223562704,43.791570049617434,40,27,"[70,75)",TRUE,0.13554216166958213
2132,240,16,-79.1113845837419,43.710362679138775,60,14,"[15,20)",FALSE,0.12078052596189082
950,298,17,-79.60481251295424,43.77582028582692,50,36,"[70,75)",FALSE,0.18366153482347725
302,423,4,-79.2413270895253,43.77857817448675,60,73,"[85,90)",FALSE,0.29900998231023546
66,117,25,-79.44161678458332,43.65020832265727,60,33,"[50,55)",FALSE,0.10599813573062421
667,116,11,-79.29654179869685,43.765451460843906,50,76,"[55,60)",FALSE,0.2465580616146326
164,207,4,-79.46042036127766,43.72352508176118,50,77,"[95,100)",FALSE,0.29900998231023546
2132,338,19,-79.13983664019034,43.691978426137936,30,92,"[90,95)",TRUE,0.1704713825136423
950,359,13,-79.4679613386863,43.63335181218572,30,46,"[85,90)",FALSE,0.21606338378041984
144,359,17,-79.19316553623649,43.74318311056122,40,87,"[60,65)",FALSE,0.18366153482347725
2132,319,19,-79.61040009276476,43.67394205667078,50,47,"[100,)",FALSE,0.1704713825136423
719,386,23,-79.36273022936658,43.70451278751716,50,47,"[70,75)",FALSE,0.20431941663846373
719,186,9,-79.64560365391662,43.795776954339814,50,29,"[95,100)",FALSE,0.2898721339181065
2611,361,23,-79.52917410783704,43.642307268781586,40,8,"[65,70)",FALSE,0.20431941663846373
2132,336,6,-79.36457394260215,43.67425270490348,40,12,"[35,40)",FALSE,0.10214000712148846
488,317,17,-79.19114039640408,43.620255371229725,30,77,"[85,90)",FALSE,0.18366153482347725
2611,386,18,-79.33862155941316,43.72452087430283,50,32,"[20,25)",TRUE,0.2735045649576932
2194,17,1,-79.17825270286994,43.72388224913738,50,42,"[70,75)",TRUE,0.23757148133590816
1961,336,15,-79.4427141156746,43.677522118622434,40,54,"[85,90)",FALSE,0.27325429841876026
1961,392,21,-79.59789963555522,43.72823597919196,50,17,"[95,100)",TRUE,0.17609285484068096
416,84,19,-79.50884375880706,43.679612026549876,40,85,"[10,15)",FALSE,0.1704713825136423
950,110,8,-79.641189008113,43.69419991080649,50,9,"[20,25)",TRUE,0.13440989600494505
66,116,6,-79.33985324236565,43.74360892041586,40,58,"[45,50)",FALSE,0.10214000712148846
2611,336,4,-79.37013994678856,43.7630832394585,30,58,"[100,)",FALSE,0.29900998231023546
2194,88,5,-79.078703130933,43.615654752915724,30,47,"[85,90)",FALSE,0.2390534340403974
2622,12,9,-79.31331365121297,43.69455443462357,30,60,"[80,85)",FALSE,0.2898721339181065
2622,316,4,-79.28878446710296,43.68850938375108,30,23,"[20,25)",FALSE,0.29900998231023546
950,316,18,-79.24974078264786,43.67230438697152,30,45,"[50,55)",FALSE,0.2735045649576932
2132,146,13,-79.3652840170893,43.60251258383505,50,46,"[35,40)",TRUE,0.21606338378041984
2132,84,14,-79.63373962495244,43.788439246919005,50,79,"[45,50)",FALSE,0.2189563052263111
978,84,3,-79.07954720102717,43.746740362886335,50,3,"[100,)",TRUE,0.1690231145825237
719,237,11,-79.40301984376275,43.74963568812236,50,15,"[85,90)",FALSE,0.2465580616146326
66,63,5,-79.04211477532517,43.6646137831267,50,78,"[85,90)",TRUE,0.2390534340403974
2132,110,3,-79.42151652610629,43.73744235951453,40,54,"[100,)",FALSE,0.1690231145825237
302,248,15,-79.49530578987907,43.72505178167484,60,94,"[85,90)",FALSE,0.27325429841876026
719,21,15,-79.63757749450161,43.736400186596434,40,71,"[30,35)",TRUE,0.27325429841876026
23,298,9,-79.5999292094959,43.6333554958459,60,56,"[5,10)",FALSE,0.2898721339181065
416,317,6,-79.43046049493132,43.75599200432189,60,47,"[85,90)",TRUE,0.10214000712148846
2622,376,17,-79.63425580001204,43.62251794533804,40,48,"[60,65)",FALSE,0.18366153482347725
302,338,24,-79.3193285786314,43.7061612887308,30,73,"[70,75)",TRUE,0.13554216166958213
950,165,19,-79.0808401421411,43.72535943770781,40,97,"[90,95)",TRUE,0.1704713825136423
302,387,2,-79.18358751928899,43.781427037063985,60,94,"[65,70)",FALSE,0.19843852175399662
488,88,8,-79.30976770728594,43.732517460174854,60,57,"[85,90)",FALSE,0.13440989600494505
66,12,24,-79.40615267541726,43.75486123394221,30,68,"[25,30)",FALSE,0.13554216166958213
719,12,2,-79.26215680610622,43.748294236697255,40,77,"[100,)",FALSE,0.19843852175399662
659,409,2,-79.40065693896031,43.6635408711154,40,40,"[5,10)",FALSE,0.19843852175399662
2611,298,11,-79.16305543641792,43.79535436998121,40,37,"[10,15)",TRUE,0.2465580616146326
659,386,6,-79.25188327311771,43.65671300347894,30,10,"[35,40)",TRUE,0.10214000712148846
667,240,20,-79.44542935085484,43.6124090003781,30,28,"[90,95)",TRUE,0.17796507151797414
2611,234,14,-79.13252004237147,43.754771266179155,40,74,"[85,90)",FALSE,0.2189563052263111
488,146,4,-79.3517743762699,43.66498339097016,50,53,"[50,55)",FALSE,0.29900998231023546
2611,375,25,-79.34024772242411,43.79197946120985,30,56,"[95,100)",FALSE,0.10599813573062421
2611,250,17,-79.14891615540255,43.619811713648964,60,83,"[30,35)",FALSE,0.18366153482347725
2132,393,2,-79.64941294821911,43.716765423119064,50,4,"[85,90)",FALSE,0.19843852175399662
66,176,19,-79.28161128171487,43.65245166523382,60,55,"[70,75)",FALSE,0.1704713825136423
1961,386,3,-79.32255788206821,43.695415762625636,30,65,"[55,60)",FALSE,0.1690231145825237
978,318,22,-79.15996692586923,43.65423590983264,40,90,"[85,90)",FALSE,0.2284611279144883
1961,208,5,-79.6379030159209,43.698190019652245,30,69,"[65,70)",FALSE,0.2390534340403974
2611,392,9,-79.28339140116005,43.73769149761647,60,43,"[10,15)",TRUE,0.2898721339181065
23,110,3,-79.04947861193213,43.72657911493443,40,7,"[60,65)",FALSE,0.1690231145825237
416,298,5,-79.27554832778405,43.764319964172316,30,51,"[60,65)",FALSE,0.2390534340403974
950,316,7,-79.3507560821483,43.78719928436912,40,4,"[75,80)",FALSE,0.16900317068211734
302,318,19,-79.33012602030067,43.769088639039545,50,44,"[90,95)",FALSE,0.1704713825136423
302,376,6,-79.39086723742075,43.74217887339182,40,42,"[5,10)",FALSE,0.10214000712148846
659,11,16,-79.21499163488625,43.79835041207261,40,23,"[85,90)",FALSE,0.12078052596189082
2132,248,12,-79.48686020898168,43.61771610984579,40,33,"[15,20)",TRUE,0.23205783595331012
66,240,21,-79.1677319338778,43.64220407130197,60,53,"[25,30)",TRUE,0.17609285484068096
1961,243,18,-79.00228485699044,43.79076750548556,30,54,"[50,55)",TRUE,0.2735045649576932
488,12,6,-79.50492937981618,43.72359891799278,50,55,"[45,50)",FALSE,0.10214000712148846
659,176,25,-79.52134156817338,43.693020736798644,60,33,"[65,70)",FALSE,0.10599813573062421
978,393,25,-79.10094028332969,43.6649446902331,60,60,"[90,95)",TRUE,0.10599813573062421
2622,248,9,-79.07228859288152,43.65296924971044,60,6,"[90,95)",FALSE,0.2898721339181065
659,316,8,-79.3265693049063,43.67542188237421,60,58,"[40,45)",TRUE,0.13440989600494505
2622,63,11,-79.01500215902925,43.76377300084568,30,49,"[55,60)",FALSE,0.2465580616146326
667,316,21,-79.63433617497795,43.614782359497624,50,57,"[15,20)",TRUE,0.17609285484068096
416,21,13,-79.41482495291858,43.649534459970894,50,19,"[85,90)",TRUE,0.21606338378041984
23,12,25,-79.5079482936766,43.669277938921006,50,24,"[80,85)",TRUE,0.10599813573062421
302,359,19,-79.26153681806754,43.76229695864021,60,43,"[25,30)",TRUE,0.1704713825136423
950,403,5,-79.22034375021467,43.79415351008065,60,73,"[85,90)",TRUE,0.2390534340403974
2622,393,9,-79.16963970037177,43.799768244475125,50,98,"[85,90)",FALSE,0.2898721339181065
1961,181,21,-79.03598412023857,43.61746143428609,60,45,"[25,30)",FALSE,0.17609285484068096
302,423,23,-79.50759014004143,43.7459174299147,50,33,"[85,90)",FALSE,0.20431941663846373
66,317,11,-79.47698138896376,43.70956960828043,50,76,"[85,90)",FALSE,0.2465580616146326
2622,146,17,-79.48580154508818,43.78888431722298,60,54,"[55,60)",TRUE,0.18366153482347725
416,146,3,-79.1394178777933,43.69152413462289,40,15,"[5,10)",TRUE,0.1690231145825237
2132,110,20,-79.58548796054674,43.606819480145354,40,28,"[50,55)",TRUE,0.17796507151797414
2132,393,19,-79.28115249308757,43.73513246923685,60,100,"[85,90)",FALSE,0.1704713825136423
659,84,24,-79.4519202731899,43.6439532299526,60,99,"[90,95)",FALSE,0.13554216166958213
488,376,24,-79.28340072006687,43.69441311643459,60,76,"[80,85)",FALSE,0.13554216166958213
978,409,8,-79.24835948474939,43.67466903538443,40,52,"[85,90)",FALSE,0.13440989600494505
302,318,15,-79.02662300956436,43.69352912995964,50,90,"[85,90)",FALSE,0.27325429841876026
719,17,15,-79.07909694055562,43.74934609974734,30,84,"[100,)",TRUE,0.27325429841876026
488,375,12,-79.17013132885332,43.68658110182732,50,62,"[70,75)",FALSE,0.23205783595331012
950,243,3,-79.26577868256719,43.61341532017104,30,60,"[65,70)",FALSE,0.1690231145825237
950,207,25,-79.5376170484582,43.759213893720876,40,33,"[45,50)",FALSE,0.10599813573062421
2622,298,9,-79.40711470801617,43.79929552315734,40,67,"[15,20)",FALSE,0.2898721339181065
164,376,24,-79.09612478696508,43.72844761186279,60,59,"[65,70)",TRUE,0.13554216166958213
302,63,17,-79.47634861739353,43.680705971037966,40,83,"[15,20)",TRUE,0.18366153482347725
23,248,7,-79.23030361048878,43.71231289803982,50,100,"[55,60)",TRUE,0.16900317068211734
667,298,12,-79.14187934407964,43.71525148404762,60,16,"[50,55)",TRUE,0.23205783595331012
66,237,14,-79.49739843911958,43.726551089109854,60,28,"[70,75)",FALSE,0.2189563052263111
2132,243,16,-79.58756382482825,43.707485916884615,30,98,"[85,90)",FALSE,0.12078052596189082
667,319,8,-79.35043654486071,43.63428946216591,30,69,"[60,65)",TRUE,0.13440989600494505
302,146,25,-79.12113957562251,43.719545119581745,60,71,"[25,30)",FALSE,0.10599813573062421
978,12,17,-79.07662742147222,43.67058755615726,40,43,"[85,90)",TRUE,0.18366153482347725
488,17,24,-79.27950205727248,43.61166430152953,40,5,"[25,30)",FALSE,0.13554216166958213
416,409,3,-79.01198812769726,43.68175588021986,50,96,"[55,60)",TRUE,0.1690231145825237
950,316,17,-79.58624940282898,43.74083536481485,60,35,"[85,90)",FALSE,0.18366153482347725
144,376,18,-79.21364737304394,43.6268544362858,30,93,"[15,20)",FALSE,0.2735045649576932
164,318,16,-79.09282972709043,43.60902750547975,30,67,"[85,90)",TRUE,0.12078052596189082
2622,12,8,-79.20534737948329,43.70836660657078,50,100,"[75,80)",FALSE,0.13440989600494505
488,361,7,-79.63073386328762,43.63998202593066,60,81,"[95,100)",FALSE,0.16900317068211734
23,361,14,-79.57270095936256,43.69403059491888,40,2,"[45,50)",FALSE,0.2189563052263111
659,165,22,-79.14185196381295,43.7100723628886,40,70,"[85,90)",FALSE,0.2284611279144883
144,387,16,-79.20061538734008,43.685874273255465,50,62,"[45,50)",FALSE,0.12078052596189082
66,243,5,-79.60991382459179,43.632963630789895,40,59,"[25,30)",TRUE,0.2390534340403974
144,319,24,-79.4527358322055,43.64493641918525,30,5,"[90,95)",FALSE,0.13554216166958213
978,237,7,-79.4530857396312,43.70639287894591,60,9,"[10,15)",FALSE,0.16900317068211734
488,361,21,-79.42265832540579,43.6547835462261,40,90,"[10,15)",FALSE,0.17609285484068096
488,248,20,-79.13553823191906,43.79432493015192,30,56,"[70,75)",FALSE,0.17796507151797414
2132,176,20,-79.58694498969709,43.68923687376082,30,37,"[45,50)",TRUE,0.17796507151797414
302,63,13,-79.02903717864538,43.70929884659126,60,69,"[55,60)",FALSE,0.21606338378041984
719,12,20,-79.02838685951428,43.61462804498151,30,63,"[85,90)",TRUE,0.17796507151797414
1961,17,10,-79.54968221816235,43.728246859135105,60,42,"[90,95)",FALSE,0.14983852771110834
164,117,7,-79.26877765315585,43.663900593388824,40,49,"[55,60)",FALSE,0.16900317068211734
416,234,6,-79.42406897613546,43.76556567572988,50,30,"[55,60)",TRUE,0.10214000712148846
659,88,21,-79.42815948709612,43.632792603410785,50,70,"[85,90)",TRUE,0.17609285484068096
488,84,24,-79.02481466038152,43.74138679751195,40,87,"[35,40)",FALSE,0.13554216166958213
144,393,18,-79.26687662628247,43.60749498433434,50,81,"[85,90)",FALSE,0.2735045649576932
1961,181,10,-79.11950163518777,43.79294059528038,30,80,"[85,90)",FALSE,0.14983852771110834
